[Header]
Data File Name	C:\GCMSsolution\Data\Project1\Campbell RMBL Data\Drought-net 2025\blank_9192025_02.qgd
Output Date	9/19/2025
Output Time	8:26:27 PM

[File Information]
Type	Data File
Generated	9/19/2025 7:44:45 PM
Generated by	Admin
Modified	9/19/2025 8:26:26 PM
Modified by	Admin

[Sample Information]
Operator Name	Admin
Analyzed	9/19/2025 7:56:34 PM
Type	Unknown
Level	1
Sample Name	blank
Sample ID	
ISTD Amount 1	1
ISTD Amount 2	1
ISTD Amount 3	1
ISTD Amount 4	1
ISTD Amount 5	1
ISTD Amount 6	1
ISTD Amount 7	1
ISTD Amount 8	1
ISTD Amount 9	1
ISTD Amount 10	1
ISTD Amount 11	1
ISTD Amount 12	1
ISTD Amount 13	1
ISTD Amount 14	1
ISTD Amount 15	1
ISTD Amount 16	1
ISTD Amount 17	1
ISTD Amount 18	1
ISTD Amount 19	1
ISTD Amount 20	1
ISTD Amount 21	1
ISTD Amount 22	1
ISTD Amount 23	1
ISTD Amount 24	1
ISTD Amount 25	1
ISTD Amount 26	1
ISTD Amount 27	1
ISTD Amount 28	1
ISTD Amount 29	1
ISTD Amount 30	1
ISTD Amount 31	1
ISTD Amount 32	1
Sample Amount	1
Dilution Factor	1
Vial#	1
Injection Volume	1
Injection Count	1
Bar Code	

[Option Information]
Markes method	Markes Ipo
Markes vial	

[Original Files]
Data File	C:\GCMSsolution\Data\Project1\Campbell RMBL Data\Drought-net 2025\blank_9192025_02.qgd
Method File	C:\GCMSsolution\Data\Project1\RMBL Methods\DB5 10deg method.qgm
Batch File	C:\GCMSsolution\Data\Project1\Campbell RMBL Data\Drought-net 2025\JB_2025_250919b.qgb
Report Format File	
Tuning File	C:\GCMSsolution\System\Tune1\06142025fil1.qgt

[File Description]
Janelle Bohey sampled 19 July 2024

[MC Peak Table]
# of Peaks	399
Mass	TIC
Peak#	Ret.Time	Proc.From	Proc.To	Mass	Area	Height	A/H	Conc.	Mark	Name	Ret. Index
25	3	87	29674 - 47 - 3	Butanoic acid, 2-hydroxy-, methyl ester $$ Butyric acid, 2-hydroxy-, methyl ester $$ Methyl .alpha.-hydroxybutyrate $$ Methyl ester of 2-hydroxy-butanoic acid $$ Methyl 2-hydroxybutanoate $$ Methyl 2-hydroxybutyrate $$	118	C5H10O3						848		5006	C:\GCMSsolution\library\NIST14.lib
25	4	87	115 - 22 - 0	3-Hydroxy-3-methyl-2-butanone $$ 2-Butanone, 3-hydroxy-3-methyl- $$ Dimethylacetylcarbinol $$ 3-Hydroxy-3-methylbutanone $$ 1-Hydroxy-1-methylethyl methyl ketone $$ Methylacetoin $$ 3-Methylacetoin $$ Acetyldimethylcarbinol $$ 2-Hydroxy-2-methyl-3-butanone $$ 2-Methyl-2-hydroxybutan-3-one $$	102	C5H10O2						746		2296	C:\GCMSsolution\library\NIST14.lib
25	5	86	52089 - 54 - 0	Butanoic acid, 2-hydroxy-, ethyl ester $$ Ethyl .alpha.-hydroxybutyrate $$ Ethyl 2-hydroxybutanoate $$ Ethyl 2-hydroxybutyrate $$ 2-Hydroxybutyric acid ethyl ester $$	132	C6H12O3						947		8626	C:\GCMSsolution\library\NIST14.lib
25	6	86	1589 - 47 - 5	1-Propanol, 2-methoxy- $$ 2-Methoxy-1-propanol $$ 2-Methoxypropanol $$	90	C4H10O2						673		1161	C:\GCMSsolution\library\NIST14.lib
25	7	86	584 - 03 - 2	1,2-Butanediol $$ 1,2-Butylene glycol $$ .alpha.-Butylene glycol $$ Ethylethylene glycol $$ 1,2-(Dihydroxy)butane $$ Butane-1,2-diol $$ DL-1,2-Butanediol $$ 1,2-Butandiol $$ NSC 24242 $$	90	C4H10O2						824		1162	C:\GCMSsolution\library\NIST14.lib
25	8	85	19780 - 84 - 8	5-Hexyn-3-ol $$ 1-Hexyn-4-ol $$	98	C6H10O						778		1699	C:\GCMSsolution\library\NIST14.lib
25	9	85	17639 - 76 - 8	Propanoic acid, 2-methoxy-, methyl ester $$ Methyl 2-methoxypropanoate $$	118	C5H10O3						697		5007	C:\GCMSsolution\library\NIST14.lib
25	10	85	0 - 00 - 0	Propionic acid, 2-isopropoxy-, methyl ester $$ Methyl 2-isopropoxypropanoate # $$	146	C7H14O3						832		14019	C:\GCMSsolution\library\NIST14.lib
25	11	84	0 - 00 - 0	2-Hexanol, methyl ether	116	C7H16O						729		4756	C:\GCMSsolution\library\NIST14.lib
25	12	84	6795 - 87 - 5	Butane, 2-methoxy- $$ Ether, sec-butyl methyl $$ sec-Butyl Methyl ether $$ Methyl sec-butyl ether $$	88	C5H12O						530		1057	C:\GCMSsolution\library\NIST14.lib
25	13	84	594 - 61 - 6	Propanoic acid, 2-hydroxy-2-methyl- $$ 2-Hydroxyisobutyric acid $$ Lactic acid, 2-methyl- $$ .alpha.-Hydroxyisobutanoic acid $$ .alpha.-Hydroxyisobutyric acid $$ Acetonic acid $$ Hydroxydimethylacetic acid $$ 2-Hydroxy-2-methylpropanoic acid $$ 2-Hydroxy-2-methylpropionic acid $$ 2-Methyllactic acid $$ (CH3)2COHCOOH $$ Propanoic acid, 2-methyl-2-hydroxy- $$ NSC 402158 $$ NSC 4505 $$	104	C4H8O3						867		2523	C:\GCMSsolution\library\NIST14.lib
25	14	84	0 - 00 - 0	4-Methyl-2-pentanol, methyl ether	116	C7H16O						665		4755	C:\GCMSsolution\library\NIST14.lib
25	15	84	19780 - 59 - 7	3-Ethyl-2-methyl-2-heptanol	158	C10H22O						1043		20221	C:\GCMSsolution\library\NIST14.lib
25	16	84	625 - 06 - 9	2-Pentanol, 2,4-dimethyl- $$ Isobutyldimethylcarbinol $$ 2,4-Dimethyl-2-pentanol $$	116	C7H16O						745		4757	C:\GCMSsolution\library\NIST14.lib
25	17	84	0 - 00 - 0	2-Decanol, methyl ether	172	C11H24O						1126		28466	C:\GCMSsolution\library\NIST14.lib
25	18	84	18479 - 57 - 7	2-Octanol, 2,6-dimethyl- $$ 2,6-Dimethyl-2-octanol $$ Tetrahydro myrcenol $$	158	C10H22O						1043		20224	C:\GCMSsolution\library\NIST14.lib
25	19	84	4324 - 37 - 2	Propanoic acid, 2-methoxy- $$ 2-Methoxypropanoic acid # $$	104	C4H8O3						787		2521	C:\GCMSsolution\library\NIST14.lib
25	20	84	1653 - 37 - 8	2-Dodecanol, 2-methyl- $$ 2-Methyl-2-dodecanol # $$	200	C13H28O						1405		47094	C:\GCMSsolution\library\NIST14.lib
25	21	84	98386 - 09 - 5	4-Methoxy-1-pentene	100	C6H12O						620		2078	C:\GCMSsolution\library\NIST14.lib
25	22	84	3212 - 67 - 7	2-Hydroxy-2,4-dimethyl-3-pentanone $$ 3-Pentanone, 2-hydroxy-2,4-dimethyl- $$	130	C7H14O2						881		8097	C:\GCMSsolution\library\NIST14.lib
25	23	84	2110 - 78 - 3	Propanoic acid, 2-hydroxy-2-methyl-, methyl ester $$ Methyl .alpha.-hydroxyisobutyrate $$ Lactic acid, 2-methyl-, methyl ester $$ Methyl 2-hydroxy-2-methylpropionate $$ Methyl 2-hydroxyisobutyrate $$ Methyl 2-methyllactate $$ Methyl ester of 2-methyllactic acid $$ Methyl 2-hydroxy-2-methylpropanoate # $$ 2-Hydroxyisobutyric acid, methyl ester $$	118	C5H10O3						777		5009	C:\GCMSsolution\library\NIST14.lib
25	24	84	0 - 00 - 0	1-(1-Methoxypropan-2-yloxy)propan-2-yl 2,2,2-trifluoroacetate	244	C9H15F3O4						941		81518	C:\GCMSsolution\library\NIST14.lib
25	25	83	598 - 53 - 8	Propane, 2-methoxy- $$ Ether, isopropyl methyl $$ Isopropyl methyl ether $$ Isopryl $$ Methyl isopropyl ether $$ 2-Methoxypropane $$ i-C3H7OCH3 $$	74	C4H10O						431		398	C:\GCMSsolution\library\NIST14.lib
26	1	75	96 - 23 - 1	2-Propanol, 1,3-dichloro- $$ .alpha.-Dichlorohydrin $$ .alpha.,.gamma.-Dichlorohydrin $$ S-Dichloroisopropyl alcohol $$ S-Glycerol dichlorohydrin $$ Glycerol .alpha.,.gamma.-dichlorohydrin $$ Glycerol 1,3-dichlorohydrin $$ Propylene dichlorohydrin $$ 1,3-Dichloro-2-hydroxypropane $$ 1,3-Dichloro-2-propanol $$ 1,3-Dichlorohydrin $$ 1,3-Dichloroisopropanol $$ 1,3-Dichloroisopropyl alcohol $$ 1,3-Dichloropropan-2-ol $$ Dichlorohydrin $$ sym-Dichloroisopropyl alcohol $$ 1,3-Dichloropropanol-2 $$ Enodrin $$ sym	128	C3H6Cl2O						932		7087	C:\GCMSsolution\library\NIST14.lib
26	2	72	74793 - 20 - 7	Cyclopentanemethanol, 3-methylene- $$ (3-Methylenecyclopentyl)methanol # $$	112	C7H12O						970		3665	C:\GCMSsolution\library\NIST14.lib
26	3	71	3642 - 18 - 0	1,2,5-Hexatriene	80	C6H8						0		503	C:\GCMSsolution\library\NIST14.lib
26	4	71	26456 - 63 - 3	1,4-Pentadiene, 3-ethenyl- $$ 1,4-Pentadiene, 3-vinyl- $$ (CH2=CH)3CH $$ 3-Vinyl-1,4-pentadiene # $$	94	C7H10						623		1295	C:\GCMSsolution\library\NIST14.lib
26	5	71	74792 - 92 - 0	Propanoic acid, chloro-2-hydroxy- $$ 3-Chloro-2-hydroxypropanoic acid # $$	124	C3H5ClO3						1063		5891	C:\GCMSsolution\library\NIST14.lib
26	6	71	2516 - 97 - 4	Methanesulfonylacetic acid	138	C3H6O4S						1183		10274	C:\GCMSsolution\library\NIST14.lib
26	7	70	0 - 00 - 0	1,2,3,6-Tetrahydrobenzylalcohol, methyl ether	126	C8H14O						938		6727	C:\GCMSsolution\library\NIST14.lib
26	8	70	2612 - 46 - 6	1,3,5-Hexatriene, (Z)- $$ (Z)-1,3,5-Hexatriene $$ cis-Hexatriene $$ cis-1,3,5-Hexatriene $$ 1,3,5-Hexatriene, cis- $$ (Z)-CH2=CHCH=CHCH=CH2 $$ (3Z)-1,3,5-Hexatriene # $$	80	C6H8						606		520	C:\GCMSsolution\library\NIST14.lib
26	9	70	0 - 00 - 0	3-Oxabicyclo[3.3.0]oct-7-en-2-one, 7-methyl- $$ 5-Methyl-3,3a,4,6a-tetrahydro-1H-cyclopenta[c]furan-1-one # $$	138	C8H10O2						1159		10471	C:\GCMSsolution\library\NIST14.lib
27	1	83	55644 - 10 - 5	Silanol, dimethyl(1,1,2-trimethylpropyl)- $$ Dimethyl(1,1,2-trimethylpropyl)silanol # $$	160	C8H20OSi						717		20935	C:\GCMSsolution\library\NIST14.lib
27	2	82	1066 - 40 - 6	Silanol, trimethyl- $$ Hydroxytrimethylsilane $$ Trimethylhydroxysilane $$ Trimethylsilanol $$	90	C3H10OSi						369		1138	C:\GCMSsolution\library\NIST14.lib
27	3	79	473 - 81 - 4	Propanoic acid, 2,3-dihydroxy-	106	C3H6O4						1081		2645	C:\GCMSsolution\library\NIST14.lib
27	4	79	30934 - 97 - 5	Glycolaldehyde dimethyl acetal $$ Ethanol, 2,2-dimethoxy- $$ 2,2-Dimethoxy-ethanol $$	106	C4H10O3						749		2669	C:\GCMSsolution\library\NIST14.lib
27	5	78	10032 - 05 - 0	Heptane, 1,1-dimethoxy- $$ Heptanal, dimethyl acetal $$ 1,1-Dimethoxyheptane $$ n-Heptanal dimethyl acetal $$	160	C9H20O2						1004		21033	C:\GCMSsolution\library\NIST14.lib
27	6	77	53475 - 15 - 3	3-(Methylthio)-2-butanone $$ 2-Butanone, 3-(methylthio)- $$ dl-3-(Methylthio)-2-butanone $$ 3-(Methylsulfanyl)-2-butanone # $$	118	C5H10OS						841		4979	C:\GCMSsolution\library\NIST14.lib
27	7	77	2916 - 68 - 9	Ethanol, 2-(trimethylsilyl)- $$ 2-(Trimethylsilyl)ethanol $$ Silane, (2-hydroxyethyl)trimethyl- $$ Trimethyl-2-hydroxyethylsilane $$	118	C5H14OSi						671		5021	C:\GCMSsolution\library\NIST14.lib
27	8	77	64185 - 05 - 3	Silanol, allyldimethyl- $$ Allyl(dimethyl)silanol # $$	116	C5H12OSi						558		4582	C:\GCMSsolution\library\NIST14.lib
27	9	77	18952 - 41 - 5	Formamide, N-methylthio $$ Methylthioformamide # $$	75	C2H5NS						0		408	C:\GCMSsolution\library\NIST14.lib
27	10	77	74495 - 37 - 7	2-Propanol, 1,1-dimethoxy-, acetate $$ 2,2-Dimethoxy-1-methylethyl acetate # $$	162	C7H14O4						908		21788	C:\GCMSsolution\library\NIST14.lib
27	11	77	18148 - 53 - 3	Formamide, TMS derivative $$ Formamide, N-(trimethylsilyl)- $$ N-(Trimethylsilyl)formamide $$	117	C4H11NOSi						716		4809	C:\GCMSsolution\library\NIST14.lib
27	12	77	22483 - 09 - 6	Aminoacetaldehyde dimethyl acetal $$ Ethanamine, 2,2-dimethoxy- $$ Acetaldehyde, amino-, dimethyl acetal $$ 2,2-Dimethoxyethanamine $$ 2,2-Dimethoxyethylamine $$	105	C4H11NO2						750		2621	C:\GCMSsolution\library\NIST14.lib
27	13	77	102 - 52 - 3	Propane, 1,1,3,3-tetramethoxy- $$ Malonaldehyde, bis(dimethyl acetal) $$ Malonaldehyde tetramethyl acetal $$ Tetramethoxypropane $$ 1,1,3,3-Tetramethoxypropane $$ Malondialdehyde bis(dimethylacetal) $$	164	C7H16O4						892		22849	C:\GCMSsolution\library\NIST14.lib
27	14	76	52517 - 67 - 6	Undecanal dimethyl acetal $$ Undecane, 1,1-dimethoxy- $$ 1,1-Dimethoxyundecane # $$	216	C13H28O2						1401		59180	C:\GCMSsolution\library\NIST14.lib
27	15	76	6342 - 56 - 9	2-Propanone, 1,1-dimethoxy- $$ Pyruvic aldehyde dimethyl acetal $$ Methylglyoxal dimethyl acetal $$ 1,1-Dimethoxyacetone $$ Pyruvaldehyde-1,1-(dimethyl acetal) $$ Dimethoxymethyl methyl ketone $$ Pyruvaldehyde dimethyl acetal $$ Pyruvaldehyde, 1-(dimethyl acetal) $$ 1,1-Dimethoxy-2-propanone $$ NSC 50127 $$	118	C5H10O3						742		5013	C:\GCMSsolution\library\NIST14.lib
27	16	76	18824 - 63 - 0	Nonanal dimethyl acetal $$ Nonane, 1,1-dimethoxy- $$ n-Nonanal dimethyl acetal $$ 1,1-Dimethoxynonane # $$	188	C11H24O2						1202		38375	C:\GCMSsolution\library\NIST14.lib
27	17	76	42919 - 42 - 6	2-Propanol, 1,1-dimethoxy- $$ 1,1-Dimethoxy-2-propanol # $$	120	C5H12O3						768		5342	C:\GCMSsolution\library\NIST14.lib
27	18	76	10022 - 28 - 3	Octanal dimethyl acetal $$ Octane, 1,1-dimethoxy- $$ n-Octanal dimethyl acetal $$ 1,1-Dimethoxyoctane # $$	174	C10H22O2						1103		29421	C:\GCMSsolution\library\NIST14.lib
27	19	76	123 - 59 - 1	Propane, 1-ethoxy-1,3,3-trimethoxy- $$ Malonaldehyde, ethyl methyl dimethyl diacetal $$ 1,1,3-Trimethoxy-3-ethoxypropane $$ 1-Ethoxy-1,3,3-trimethoxypropane # $$	178	C8H18O4						992		31466	C:\GCMSsolution\library\NIST14.lib
27	20	76	14620 - 52 - 1	Dodecane, 1,1-dimethoxy- $$ Lauraldehyde, dimethyl acetal $$ Dodecanal dimethyl acetal $$ Laural dimethyl acetal $$ n-Dodecanal dimethyl acetal $$ 1,1-Dimethoxydodecane # $$	230	C14H30O2						1501		70845	C:\GCMSsolution\library\NIST14.lib
27	21	75	75052 - 04 - 9	Isothiocyanatoacetaldehyde dimethyl acetal $$ 2-Isothiocyanato-1,1-dimethoxyethane # $$	147	C5H9NO2S						0		14316	C:\GCMSsolution\library\NIST14.lib
27	22	75	312305 - 55 - 8	2-Octanol, 8,8-dimethoxy- $$ 8,8-Dimethoxy-2-octanol # $$	190	C10H22O3						1265		39526	C:\GCMSsolution\library\NIST14.lib
27	23	75	1113 - 41 - 3	L-Valine, 3-mercapto- $$ L-Penicillamine $$ Valine, 3-mercapto-, L- $$ l-3-Mercaptovaline $$ Penicillamine l-form $$ 3-Sulfanylvaline # $$	149	C5H11NO2S						1273		15086	C:\GCMSsolution\library\NIST14.lib
27	24	75	41632 - 89 - 7	Propane, 1,1-dimethoxy-2-methyl- $$ Isobutylaldehyde dimethyl acetal $$ Isobutyraldehyde dimethylacetal $$ 1,1-Dimethoxy-2-methylpropane $$ Propane, 2-methyl, 1,1-dimethoxy $$	118	C6H14O2						641		5075	C:\GCMSsolution\library\NIST14.lib
27	25	75	18173 - 64 - 3	tert-Butyldimethylsilanol	132	C6H16OSi						583		8649	C:\GCMSsolution\library\NIST14.lib
28	1	86	431 - 03 - 8	2,3-Butanedione $$ Biacetyl $$ Butane-2,3-dione $$ Butanedione $$ Diacetyl $$ Dimethyl diketone $$ Dimethyl glyoxal $$ 2,3-Butadione $$ 2,3-Diketobutane $$ (CH3CO)2 $$ Glyoxal, dimethyl- $$ Butadione $$ UN 2346 $$ 2,3-Dioxobutane $$ 2,3-Butandione $$ 2,3 Butandione $$ Buta-2,3-dione $$ Butan-2,3-dione $$ Dimethylglyoxal $$ NSC 8750 $$	86	C4H6O2						691		816	C:\GCMSsolution\library\NIST14.lib
28	2	82	0 - 00 - 0	1,4-Dichloro-2,3-butylenediacetate $$ 3,4-Bis(chloromethyl)hexanedioic acid # $$	242	C8H12Cl2O4						1851		79821	C:\GCMSsolution\library\NIST14.lib
28	3	82	0 - 00 - 0	Oxalic acid, monoamide, n-propyl, pentyl ester	201	C10H19NO3						1583		47356	C:\GCMSsolution\library\NIST14.lib
28	4	82	563 - 80 - 4	2-Butanone, 3-methyl- $$ Isopropyl methyl ketone $$ Ketone, isopropyl methyl $$ Methyl butanone-2 $$ Methyl isopropyl ketone $$ 3-Methyl-2-butanone $$ iso-C3H7COCH3 $$ 2-Acetylpropane $$ 3-Methylbutan-2-one $$ MIPK $$ UN 2397 $$ 2-Methylbutan-3-one $$ NSC 9379 $$ Methylbutanone (Related) $$	86	C5H10O						590		861	C:\GCMSsolution\library\NIST14.lib
28	5	82	592 - 20 - 1	2-Propanone, 1-(acetyloxy)- $$ 2-Propanone, 1-hydroxy-, acetate $$ Acetol acetate $$ Acetonyl acetate $$ Acetoxyacetone $$ Acetoxypropanone $$ Acetylmethyl acetate $$ O-Acetylacetol $$ 1-Acetoxy-2-propanone $$ 1-Acetoxyacetone $$ 1-Hydroxy-2-propanone acetate $$ 2-Oxopropyl acetate $$ 1-(Acetyloxy)-2-propanone $$ 1-Acetoxy-propan-2-one $$ 1-Acetyloxy-propan-2-one $$ Acetoxy-2-propanone $$ NSC 2298 $$ NSC 7614 $$	116	C5H8O3						822		4553	C:\GCMSsolution\library\NIST14.lib
28	6	81	186205 - 18 - 5	Di(1,2,5-oxadiazolo)[3,4-b:3,4-E]pyrazine, 4,8-diacetyl- $$ 4,8-Diacetyl-4H,8H-di[1,2,5]oxadiazolo[3,4-b:3,4-E]pyrazine # $$	250	C8H6N6O4						2112		86369	C:\GCMSsolution\library\NIST14.lib
28	7	80	0 - 00 - 0	Oxalic acid, monoamide, n-propyl, hexyl ester	215	C11H21NO3						1682		58204	C:\GCMSsolution\library\NIST14.lib
28	8	80	56335 - 72 - 9	Cyclobutanol, 3-ethyl-, acetate $$ 3-Ethylcyclobutyl acetate # $$	142	C8H14O2						968		12315	C:\GCMSsolution\library\NIST14.lib
28	9	80	4906 - 24 - 5	CH3C(O)OCH(CH3)C(O)CH3 $$ 2-Acetoxy-3-butanone $$	130	C6H10O3						857		7964	C:\GCMSsolution\library\NIST14.lib
28	10	80	6387 - 89 - 9	1,2-Epoxy-3-propyl acetate $$ Oxiranemethanol, acetate $$ Acetic acid, oxiran-2-ylmethyl ester $$ 2-Oxiranylmethyl acetate # $$	116	C5H8O3						776		4547	C:\GCMSsolution\library\NIST14.lib
28	11	80	922 - 89 - 4	Acetamide, N,N'-ethylenebis(N-nitro- $$ N,N'-Ethylenebis(N-nitroacetamide) $$	234	C6H10N4O6						1783		73110	C:\GCMSsolution\library\NIST14.lib
28	12	80	73708 - 95 - 9	2-Hydroxyimino-3-oxo-butanoic acid, methyl ester $$ Methyl (2Z)-2-(hydroxyimino)-3-oxobutanoate # $$	145	C5H7NO4						1154		13544	C:\GCMSsolution\library\NIST14.lib
28	13	80	109862 - 24 - 0	Propane, 1-acetoxy-2-isocyano-	127	C6H9NO2						0		6928	C:\GCMSsolution\library\NIST14.lib
28	14	80	25465 - 18 - 3	1,4-Dioxin, 2,3-dihydro-5,6-dimethyl- $$ p-Dioxin, 2,3-dihydro-5,6-dimethyl- $$ 2,3-Dimethyl-1,4-dioxene $$ 5,6-Dimethyl-2,3-dihydro-1,4-dioxine # $$	114	C6H10O2						859		4037	C:\GCMSsolution\library\NIST14.lib
28	15	79	3973 - 27 - 1	p-Dioxin, 2,3-dihydro-2,5,6-trimethyl- $$ 2,5,6-Trimethyl-2,3-dihydro-1,4-dioxine # $$	128	C7H12O2						920		7254	C:\GCMSsolution\library\NIST14.lib
28	16	79	108 - 05 - 4	Acetic acid ethenyl ester $$ Acetic acid vinyl ester $$ Vinyl acetate $$ Vinyl A monomer $$ VyAc $$ 1-Acetoxyethylene $$ CH3CO2CH=CH2 $$ Ethenyl acetate $$ Ethenyl ethanoate $$ Acetate de vinyle $$ Ethanoic acid, ethenyl ester $$ Octan winylu $$ Vinile (acetato di) $$ Vinyl acetate h.q. $$ Vinyl ethanoate $$ Vinylacetaat $$ Vinylacetat $$ Vinyle (acetate de) $$ Zeset T $$ Acetic acid, ethylene ether $$ VAC $$ Vinylester kyseliny octove $$ Vinyl ester of acetic acid $$ Everflex 81L $$ Plyamul 40305-00 $$ Un	86	C4H6O2						576		813	C:\GCMSsolution\library\NIST14.lib
28	17	79	4401 - 11 - 0	Ethanone, 1-oxiranyl- $$ 2-Butanone, 3,4-epoxy- $$ 1-(2-Oxiranyl)ethanone # $$	86	C4H6O2						645		814	C:\GCMSsolution\library\NIST14.lib
28	18	79	869 - 29 - 4	2-Propene-1,1-diol, diacetate $$ Acrolein, diacetate $$ Allylidene acetate $$ Allylidene diacetate $$ Diacetoxypropene $$ Shell SD 345 $$ SD 345 (Ester) $$ SD-345 $$ 1,1-Diacetoxy-2-propene $$ Acrolein diacetyl acetal $$ Acrolein hydrate diacetate $$ Acrolein, monohydrate, diacetate $$ Shell 345 $$ 1,1-Diacetoxypropene-2 $$ 3,3-Diacetoxypropene $$ 2-Propenal, monohydrate, diacetate $$ Acetic acid 1-acetoxy-allyl ester $$ Acrolein diacetate $$ 3,3-Diacetoxy-1-propene $$ 1-(Acetyloxy)-2-propenyl acetate # $$	158	C7H10O4						978		19772	C:\GCMSsolution\library\NIST14.lib
28	19	79	10230 - 68 - 9	1-Nitro-2-propanone $$ 2-Propanone, 1-nitro- $$ Nitropropanone $$ 1-Nitroacetone # $$ Nitroacetone $$	103	C3H5NO3						837		2398	C:\GCMSsolution\library\NIST14.lib
28	20	78	5343 - 96 - 4	2-Butanol, 3-methyl-, acetate $$ 1,2-Dimethylpropyl acetate $$ CH3C(O)OCH(CH3)CH(CH3)2 $$ 1,2-Dimethylpropyl ethanoate $$ 3-Methyl-2-butyl acetate $$ Acetic acid, 1,2-dimethylpropyl ester $$	130	C7H14O2						756		8074	C:\GCMSsolution\library\NIST14.lib
28	21	78	29917 - 12 - 2	Isonitrosoacetylacetone $$ 2,3,4-Pentanetrione, 3-oxime $$ 3-Oxime-2,3,4-pentanetrione $$ Diacetyl(hydroxyimino)methane $$ NSC 150287 $$ 3-Isonitroso-2,4-pentanedione $$	129	C5H7NO3						1123		7657	C:\GCMSsolution\library\NIST14.lib
28	22	78	10150 - 87 - 5	2-Butanone, 4-(acetyloxy)- $$ 2-Butanone, 4-hydroxy-, acetate $$ 1-Acetoxybutan-3-one $$ 4-Acetoxy-2-butanone $$ CH3C(O)OCH2CH2C(O)CH3 $$ 3-Oxobutyl acetate $$ 4-(Acetyloxy)-2-butanone $$	130	C6H10O3						921		7965	C:\GCMSsolution\library\NIST14.lib
28	23	78	517 - 23 - 7	.alpha.-Acetobutyrolactone $$ 2(3H)-Furanone, 3-acetyldihydro- $$ .alpha.-(2-Hydroxyethyl)acetoacetic acid .gamma.-lactone $$ .alpha.-Acetyl-.gamma.-butyrolactone $$ .alpha.-Acetyl-.gamma.-hydroxybutyric acid .gamma.-lactone $$ .alpha.-Acetylbutyrolactone $$ 2-Acetyl-.gamma.-butyrolactone $$ 2-Acetyl-4-hydroxybutyric acid .gamma.-lactone $$ 2-Acetylbutyrolactone $$ 2-Oxo-3-acetyltetrahydrofuran $$ 3-Acetyl-2(3H)-4,5-dihydrofuranone $$ 3-Acetyltetrahydro-2-furanone $$ 3-Acetyldihydro-2(3H)-furanone # $$ Dih	128	C6H8O3						1122		7174	C:\GCMSsolution\library\NIST14.lib
28	24	77	107 - 87 - 9	2-Pentanone $$ Ethyl acetone $$ Methyl n-propyl ketone $$ Methyl propyl ketone $$ Propyl methyl ketone $$ n-C3H7COCH3 $$ Pentan-2-one $$ Metylopropyloketon $$ UN 1249 $$ n-Propyl methyl ketone $$ Pentanone-2 $$ Ethylacetone $$ NSC 5350 $$	86	C5H10O						654		862	C:\GCMSsolution\library\NIST14.lib
28	25	77	111 - 55 - 7	1,2-Ethanediol, diacetate $$ Ethylene glycol, diacetate $$ Ethanediol diacetate $$ Ethylene acetate $$ Ethylene diacetate $$ Glycol diacetate $$ 1,2-Diacetoxyethane $$ CH3C(O)OCH2CH2OC(O)CH3 $$ Ethylene diacetin $$ Ethylene gycol diacetate $$ Ethyleneglycol diacetate $$ 2-(Acetyloxy)ethyl acetate # $$ 2-Acetyloxyethyl acetate $$ 1,2-Ethanediol, 1,2-diacetate $$ Aptex Donor H-plus $$ Ethylene diethanoate $$ NSC 8853 $$	146	C6H10O4						952		13858	C:\GCMSsolution\library\NIST14.lib
29	1	84	108 - 08 - 7	Pentane, 2,4-dimethyl- $$ 2,4-Dimethylpentane $$	100	C7H16						589		2116	C:\GCMSsolution\library\NIST14.lib
29	2	84	20633 - 03 - 8	3,4-Hexanedione, 2,2,5-trimethyl- $$ 2,2,5-Trimethylhexane-3,4-dione $$ 2,2,5-Trimethyl-3,4-hexanedione # $$	156	C9H16O2						1039		18956	C:\GCMSsolution\library\NIST14.lib
29	3	82	565 - 61 - 7	2-Pentanone, 3-methyl- $$ sec-Butyl Methyl ketone $$ Methyl sec-butyl ketone $$ Methyl 1-methylpropyl ketone $$ 3-Methyl-2-pentanone $$ sec-C4H9COCH3 $$ 3-Methylpentan-2-one $$	100	C6H12O						690		2021	C:\GCMSsolution\library\NIST14.lib
29	4	82	926 - 41 - 0	1-Propanol, 2,2-dimethyl-, acetate $$ Neopentyl acetate $$ 2,2-Dimethyl-1-propanol acetate $$ 2,2-Dimethylpropyl acetate $$ 2,2-Dimethylpropyl ethanoate $$ Neopentyl alcohol, acetate $$	130	C7H14O2						800		8057	C:\GCMSsolution\library\NIST14.lib
29	5	81	1575 - 57 - 1	2-Butanone, 1-(acetyloxy)- $$ 2-Butanone, 1-hydroxy-, acetate $$ 1-Acetoxy-2-butanone $$ 1-Hydroxy-2-butanone acetate $$ 2-Oxobutyl acetate $$ 1-Acetoxy-butan-2-one $$ 1-(Acetyloxy)-2-butanone $$	130	C6H10O3						921		7957	C:\GCMSsolution\library\NIST14.lib
29	6	81	1072 - 05 - 5	Heptane, 2,6-dimethyl- $$ 2,6-Dimethylheptane $$	128	C9H20						788		7558	C:\GCMSsolution\library\NIST14.lib
29	7	81	52896 - 99 - 8	Hexane, 4-ethyl-2,2-dimethyl- $$ 4-Ethyl-2,2-dimethylhexane $$	142	C10H22						867		12594	C:\GCMSsolution\library\NIST14.lib
