year,date,day_of_year,week_num,site,transect,start_time,end_time,plant,pollinator,interactions,pollinator_family,pollinator_group,pollinator_sex,pollinator_2013,observer
2015,2015-07-22,203,11,twin_meadows,1,10:30:00,10:45:00,helianthella_quinquenervis,bombus_bifarius,6,apidae,bee,male,bombus_bifarius,PJC
2015,2015-07-22,203,11,twin_meadows,4,11:10:00,11:25:00,helianthella_quinquenervis,bombus_bifarius,5,apidae,bee,queen,bombus_bifarius,PJC
2015,2015-07-22,203,11,twin_meadows,1,10:30:00,10:45:00,helianthella_quinquenervis,bombus_bifarius,7,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-07-22,203,11,twin_meadows,2,11:10:00,11:25:00,helianthella_quinquenervis,bombus_bifarius,5,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-07-22,203,11,twin_meadows,2,11:55:00,12:10:00,helianthella_quinquenervis,bombus_bifarius,1,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-07-23,204,11,twin_meadows,1,11:55:00,12:10:00,helianthella_quinquenervis,bombus_bifarius,5,apidae,bee,queen,bombus_bifarius,PJC
2015,2015-07-23,204,11,twin_meadows,1,11:55:00,12:10:00,helianthella_quinquenervis,bombus_bifarius,1,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-07-23,204,11,twin_meadows,4,11:15:00,11:30:00,helianthella_quinquenervis,bombus_bifarius,2,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-07-22,203,11,twin_meadows,4,11:10:00,11:25:00,helianthella_quinquenervis,bombus_flavifrons,2,apidae,bee,worker,bombus_flavifrons,PJC
2015,2015-07-22,203,11,twin_meadows,4,12:40:00,12:55:00,helianthella_quinquenervis,bombus_flavifrons,1,apidae,bee,worker,bombus_flavifrons,RMB
2015,2015-07-23,204,11,shady_point,2,11:35:00,11:50:00,helianthella_quinquenervis,bombus_flavifrons,1,apidae,bee,male,bombus_flavifrons,RMB
2015,2015-07-23,204,11,twin_meadows,1,11:55:00,12:10:00,helianthella_quinquenervis,bombus_flavifrons,2,apidae,bee,worker,bombus_flavifrons,PJC
2015,2015-07-23,204,11,twin_meadows,2,11:55:00,12:10:00,helianthella_quinquenervis,bombus_flavifrons,5,apidae,bee,worker,bombus_flavifrons,RMB
2015,2015-07-23,204,11,twin_meadows,4,11:15:00,11:30:00,helianthella_quinquenervis,bombus_flavifrons,2,apidae,bee,worker,bombus_flavifrons,RMB
2015,2015-07-23,204,11,twin_meadows,2,11:15:00,11:30:00,helianthella_quinquenervis,bombus_sylvicola,4,apidae,bee,worker,bombus_sylvicola,PJC
2015,2015-07-22,203,11,twin_meadows,2,11:55:00,12:10:00,helianthella_quinquenervis,muscidae_spp_01,1,muscidae,fly,NA,muscidae_spp,PJC
2015,2015-07-23,204,11,shady_point,2,12:15:00,12:30:00,helianthella_quinquenervis,osmia_tristela,1,megachilidae,bee,NA,osmia_tristela,PJC
2015,2015-07-22,203,11,shady_point,2,10:10:00,10:25:00,helianthella_quinquenervis,thricops_septentrionalis,1,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-07-22,203,11,twin_meadows,1,10:30:00,10:45:00,helianthella_quinquenervis,thricops_septentrionalis,2,muscidae,fly,female,thricops_septentrionalis,PJC
2015,2015-07-22,203,11,shady_point,2,10:10:00,10:25:00,helianthella_quinquenervis,thricops_septentrionalis,2,muscidae,fly,female,thricops_septentrionalis,PJC
2015,2015-07-22,203,11,twin_meadows,4,11:10:00,11:25:00,helianthella_quinquenervis,thricops_septentrionalis,3,muscidae,fly,female,thricops_septentrionalis,PJC
2015,2015-07-22,203,11,twin_meadows,4,11:10:00,11:25:00,helianthella_quinquenervis,thricops_septentrionalis,4,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-07-22,203,11,twin_meadows,3,10:30:00,10:45:00,helianthella_quinquenervis,thricops_septentrionalis,5,muscidae,fly,female,thricops_septentrionalis,RMB
2015,2015-07-23,204,11,twin_meadows,2,11:15:00,11:30:00,helianthella_quinquenervis,thricops_septentrionalis,1,muscidae,fly,female,thricops_septentrionalis,PJC
2015,2015-07-23,204,11,twin_meadows,4,12:35:00,12:50:00,helianthella_quinquenervis,thricops_septentrionalis,1,muscidae,fly,female,thricops_septentrionalis,PJC
2015,2015-07-23,204,11,twin_meadows,1,11:55:00,12:10:00,helianthella_quinquenervis,thricops_septentrionalis,1,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-07-23,204,11,twin_meadows,2,11:15:00,11:30:00,helianthella_quinquenervis,thricops_septentrionalis,1,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-07-23,204,11,twin_meadows,4,11:15:00,11:30:00,helianthella_quinquenervis,thricops_septentrionalis,1,muscidae,fly,male,thricops_septentrionalis,RMB
2015,2015-07-23,204,11,twin_meadows,1,11:55:00,12:10:00,helianthella_quinquenervis,thricops_septentrionalis,2,muscidae,fly,female,thricops_septentrionalis,PJC
2015,2015-07-23,204,11,shady_point,2,11:35:00,11:50:00,helianthella_quinquenervis,thricops_septentrionalis,2,muscidae,fly,male,thricops_septentrionalis,RMB
2015,2015-07-28,209,12,twin_meadows,2,10:15:00,10:30:00,helianthella_quinquenervis,bombus_bifarius,1,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-07-28,209,12,twin_meadows,4,10:15:00,10:30:00,helianthella_quinquenervis,bombus_bifarius,3,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-07-28,209,12,twin_meadows,4,10:15:00,10:30:00,helianthella_quinquenervis,bombus_flavifrons,4,apidae,bee,male,bombus_flavifrons,PJC
2015,2015-07-28,209,12,twin_meadows,1,11:00:00,11:15:00,helianthella_quinquenervis,bombus_flavifrons,5,apidae,bee,worker,bombus_flavifrons,PJC
2015,2015-07-28,209,12,twin_meadows,4,10:15:00,10:30:00,helianthella_quinquenervis,thricops_septentrionalis,5,muscidae,fly,female,thricops_septentrionalis,PJC
2015,2015-07-29,210,12,twin_meadows,2,09:55:00,10:10:00,helianthella_quinquenervis,thricops_septentrionalis,2,muscidae,fly,female,thricops_septentrionalis,PJC
2015,2015-08-04,216,13,twin_meadows,4,12:45:00,13:00:00,helianthella_quinquenervis,bombus_flavifrons,3,apidae,bee,male,bombus_flavifrons,PJC
2015,2015-08-04,216,13,twin_meadows,3,12:00:00,12:15:00,helianthella_quinquenervis,bombus_flavifrons,6,apidae,bee,male,bombus_flavifrons,PJC
2015,2015-08-05,217,13,twin_meadows,4,10:40:00,10:55:00,helianthella_quinquenervis,bombus_flavifrons,3,apidae,bee,male,bombus_flavifrons,PJC
2015,2015-08-05,217,13,twin_meadows,4,10:40:00,10:55:00,helianthella_quinquenervis,thricops_septentrionalis,2,muscidae,fly,female,thricops_septentrionalis,PJC
2015,2015-08-05,217,13,twin_meadows,4,10:40:00,10:55:00,helianthella_quinquenervis,thricops_septentrionalis,2,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-07-14,195,10,shady_point,3,11:10:00,11:25:00,heliomeris_multiflora,thricops_septentrionalis,1,muscidae,fly,female,thricops_septentrionalis,PJC
2015,2015-07-22,203,11,shady_point,3,11:30:00,11:45:00,heliomeris_multiflora,arctophila_flagrans,1,syrphidae,fly,NA,arctophila_flagrans,PJC
2015,2015-07-23,204,11,shady_point,3,11:35:00,11:50:00,heliomeris_multiflora,bombus_bifarius,5,apidae,bee,queen,bombus_bifarius,PJC
2015,2015-07-23,204,11,twin_meadows,1,11:55:00,12:10:00,heliomeris_multiflora,bombus_bifarius,2,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-07-23,204,11,shady_point,3,11:35:00,11:50:00,heliomeris_multiflora,bombus_bifarius,2,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-07-22,203,11,twin_meadows,2,11:10:00,11:25:00,heliomeris_multiflora,ochlodes_sylvanoides,1,hesperiidae,butterfly,NA,hesperiidae_spp,RMB
2015,2015-07-22,203,11,shady_point,3,10:10:00,10:25:00,heliomeris_multiflora,ochlodes_sylvanoides,1,hesperiidae,butterfly,NA,hesperiidae_spp,RMB
2015,2015-07-22,203,11,shady_point,2,10:10:00,10:25:00,heliomeris_multiflora,speyeria_mormonia,1,nymphalidae,butterfly,NA,nymphalidae_spp,PJC
2015,2015-07-22,203,11,twin_meadows,1,10:30:00,10:45:00,heliomeris_multiflora,thricops_septentrionalis,1,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-07-22,203,11,shady_point,3,11:30:00,11:45:00,heliomeris_multiflora,thricops_septentrionalis,2,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-07-22,203,11,shady_point,2,10:10:00,10:25:00,heliomeris_multiflora,thricops_septentrionalis,4,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-07-23,204,11,twin_meadows,1,11:55:00,12:10:00,heliomeris_multiflora,thricops_septentrionalis,1,muscidae,fly,female,thricops_septentrionalis,PJC
2015,2015-07-23,204,11,shady_point,3,11:35:00,11:50:00,heliomeris_multiflora,thricops_septentrionalis,1,muscidae,fly,female,thricops_septentrionalis,PJC
2015,2015-07-23,204,11,twin_meadows,4,12:35:00,12:50:00,heliomeris_multiflora,thricops_septentrionalis,1,muscidae,fly,female,thricops_septentrionalis,PJC
2015,2015-07-23,204,11,shady_point,3,11:35:00,11:50:00,heliomeris_multiflora,thricops_septentrionalis,1,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-07-29,210,12,shady_point,3,10:15:00,10:30:00,heliomeris_multiflora,arctophila_flagrans,2,syrphidae,fly,NA,arctophila_flagrans,PJC
2015,2015-07-28,209,12,shady_point,2,10:40:00,10:55:00,heliomeris_multiflora,bombus_bifarius,3,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-07-28,209,12,shady_point,3,12:05:00,12:20:00,heliomeris_multiflora,bombus_bifarius,2,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-07-28,209,12,twin_meadows,4,10:15:00,10:30:00,heliomeris_multiflora,bombus_bifarius,1,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-07-28,209,12,twin_meadows,1,11:00:00,11:15:00,heliomeris_multiflora,bombus_bifarius,11,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-07-28,209,12,twin_meadows,2,10:15:00,10:30:00,heliomeris_multiflora,bombus_bifarius,10,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-07-28,209,12,shady_point,3,10:40:00,10:55:00,heliomeris_multiflora,bombus_bifarius,15,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-07-29,210,12,shady_point,3,10:15:00,10:30:00,heliomeris_multiflora,bombus_bifarius,2,apidae,bee,male,bombus_bifarius,PJC
2015,2015-07-29,210,12,twin_meadows,2,12:00:00,12:15:00,heliomeris_multiflora,bombus_bifarius,1,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-07-29,210,12,shady_point,3,12:25:00,12:40:00,heliomeris_multiflora,bombus_bifarius,3,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-07-29,210,12,twin_meadows,3,09:55:00,10:10:00,heliomeris_multiflora,bombus_bifarius,1,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-07-29,210,12,twin_meadows,1,10:35:00,10:50:00,heliomeris_multiflora,bombus_bifarius,6,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-07-29,210,12,twin_meadows,2,09:55:00,10:10:00,heliomeris_multiflora,bombus_bifarius,14,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-07-29,210,12,twin_meadows,2,09:55:00,10:10:00,heliomeris_multiflora,bombus_bifarius,9,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-07-29,210,12,shady_point,3,10:15:00,10:30:00,heliomeris_multiflora,bombus_bifarius,11,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-07-29,210,12,twin_meadows,3,11:20:00,11:35:00,heliomeris_multiflora,bombus_flavifrons,1,apidae,bee,male,bombus_flavifrons,PJC
2015,2015-07-29,210,12,twin_meadows,2,09:55:00,10:10:00,heliomeris_multiflora,bombus_mixtus,3,apidae,bee,worker,bombus_mixtus,PJC
2015,2015-07-28,209,12,shady_point,3,12:05:00,12:20:00,heliomeris_multiflora,bombus_sylvicola,4,apidae,bee,male,bombus_sylvicola,PJC
2015,2015-07-29,210,12,twin_meadows,1,10:35:00,10:50:00,heliomeris_multiflora,megachile_frigida,7,megachilidae,bee,female,megachile_frigida,PJC
2015,2015-07-29,210,12,twin_meadows,4,12:00:00,12:15:00,heliomeris_multiflora,osmia_coloradensis,5,megachilidae,bee,female,osmia_coloradensis,PJC
2015,2015-07-28,209,12,shady_point,2,10:40:00,10:55:00,heliomeris_multiflora,thricops_septentrionalis,1,muscidae,fly,female,thricops_septentrionalis,PJC
2015,2015-07-28,209,12,shady_point,2,10:40:00,10:55:00,heliomeris_multiflora,thricops_septentrionalis,1,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-07-28,209,12,twin_meadows,2,10:15:00,10:30:00,heliomeris_multiflora,thricops_septentrionalis,1,muscidae,fly,male,thricops_septentrionalis,RMB
2015,2015-07-28,209,12,twin_meadows,1,11:00:00,11:15:00,heliomeris_multiflora,thricops_septentrionalis,2,muscidae,fly,female,thricops_septentrionalis,PJC
2015,2015-07-29,210,12,twin_meadows,1,10:35:00,10:50:00,heliomeris_multiflora,thricops_septentrionalis,1,muscidae,fly,female,thricops_septentrionalis,PJC
2015,2015-07-29,210,12,shady_point,3,10:15:00,10:30:00,heliomeris_multiflora,thricops_septentrionalis,2,muscidae,fly,female,thricops_septentrionalis,PJC
2015,2015-07-29,210,12,twin_meadows,2,09:55:00,10:10:00,heliomeris_multiflora,thricops_septentrionalis,2,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-08-04,216,13,twin_meadows,4,12:45:00,13:00:00,heliomeris_multiflora,arctophila_flagrans,3,syrphidae,fly,NA,arctophila_flagrans,PJC
2015,2015-08-04,216,13,twin_meadows,2,10:40:00,10:55:00,heliomeris_multiflora,bombus_appositus,5,apidae,bee,male,bombus_appositus,PJC
2015,2015-08-04,216,13,shady_point,3,11:40:00,11:55:00,heliomeris_multiflora,bombus_bifarius,4,apidae,bee,male,bombus_bifarius,RMB
2015,2015-08-04,216,13,twin_meadows,4,12:45:00,13:00:00,heliomeris_multiflora,bombus_bifarius,6,apidae,bee,male,bombus_bifarius,PJC
2015,2015-08-04,216,13,twin_meadows,1,12:45:00,13:00:00,heliomeris_multiflora,bombus_bifarius,9,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-08-04,216,13,shady_point,2,11:00:00,11:15:00,heliomeris_multiflora,bombus_bifarius,8,apidae,bee,male,bombus_bifarius,PJC
2015,2015-08-04,216,13,twin_meadows,4,10:40:00,10:55:00,heliomeris_multiflora,bombus_bifarius,15,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-08-04,216,13,twin_meadows,1,11:20:00,11:35:00,heliomeris_multiflora,bombus_bifarius,9,apidae,bee,male,bombus_bifarius,PJC
2015,2015-08-04,216,13,shady_point,3,12:25:00,12:40:00,heliomeris_multiflora,bombus_bifarius,17,apidae,bee,male,bombus_bifarius,PJC
2015,2015-08-04,216,13,twin_meadows,1,11:20:00,11:35:00,heliomeris_multiflora,bombus_bifarius,22,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-08-04,216,13,shady_point,2,11:00:00,11:15:00,heliomeris_multiflora,bombus_bifarius,14,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-08-04,216,13,twin_meadows,2,10:40:00,10:55:00,heliomeris_multiflora,bombus_bifarius,25,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-08-04,216,13,twin_meadows,3,12:00:00,12:15:00,heliomeris_multiflora,bombus_bifarius,15,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-08-04,216,13,shady_point,4,11:40:00,11:55:00,heliomeris_multiflora,bombus_bifarius,18,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-08-04,216,13,twin_meadows,2,12:00:00,12:15:00,heliomeris_multiflora,bombus_bifarius,16,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-08-04,216,13,shady_point,3,11:40:00,11:55:00,heliomeris_multiflora,bombus_bifarius,37,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-08-04,216,13,twin_meadows,3,11:20:00,11:35:00,heliomeris_multiflora,bombus_bifarius,35,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-08-04,216,13,shady_point,3,12:25:00,12:40:00,heliomeris_multiflora,bombus_bifarius,44,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-08-05,217,13,twin_meadows,1,11:25:00,11:40:00,heliomeris_multiflora,bombus_bifarius,1,apidae,bee,male,bombus_bifarius,PJC
2015,2015-08-05,217,13,twin_meadows,2,10:40:00,10:55:00,heliomeris_multiflora,bombus_bifarius,2,apidae,bee,male,bombus_bifarius,RMB
2015,2015-08-05,217,13,twin_meadows,3,10:00:00,10:15:00,heliomeris_multiflora,bombus_bifarius,3,apidae,bee,male,bombus_bifarius,PJC
2015,2015-08-05,217,13,twin_meadows,3,12:05:00,12:20:00,heliomeris_multiflora,bombus_bifarius,2,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-08-05,217,13,shady_point,4,11:00:00,11:15:00,heliomeris_multiflora,bombus_bifarius,2,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-08-05,217,13,shady_point,2,11:45:00,12:00:00,heliomeris_multiflora,bombus_bifarius,18,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-08-05,217,13,twin_meadows,2,12:05:00,12:20:00,heliomeris_multiflora,bombus_bifarius,10,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-08-05,217,13,twin_meadows,1,11:25:00,11:40:00,heliomeris_multiflora,bombus_bifarius,8,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-08-05,217,13,twin_meadows,3,10:00:00,10:15:00,heliomeris_multiflora,bombus_bifarius,9,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-08-05,217,13,twin_meadows,4,10:40:00,10:55:00,heliomeris_multiflora,bombus_bifarius,21,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-08-05,217,13,shady_point,2,10:20:00,10:35:00,heliomeris_multiflora,bombus_bifarius,34,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-08-05,217,13,twin_meadows,2,10:40:00,10:55:00,heliomeris_multiflora,bombus_bifarius,20,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-08-05,217,13,shady_point,4,09:35:00,09:50:00,heliomeris_multiflora,bombus_bifarius,62,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-08-05,217,13,shady_point,3,09:35:00,09:50:00,heliomeris_multiflora,bombus_bifarius,69,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-08-05,217,13,shady_point,3,11:00:00,11:15:00,heliomeris_multiflora,bombus_bifarius,122,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-08-04,216,13,twin_meadows,1,11:20:00,11:35:00,heliomeris_multiflora,bombus_flavifrons,9,apidae,bee,male,bombus_flavifrons,PJC
2015,2015-08-04,216,13,twin_meadows,4,12:45:00,13:00:00,heliomeris_multiflora,bombus_flavifrons,21,apidae,bee,male,bombus_flavifrons,PJC
2015,2015-08-05,217,13,shady_point,2,11:45:00,12:00:00,heliomeris_multiflora,bombus_flavifrons,3,apidae,bee,worker,bombus_flavifrons,PJC
2015,2015-08-05,217,13,twin_meadows,4,10:40:00,10:55:00,heliomeris_multiflora,bombus_flavifrons,10,apidae,bee,male,bombus_flavifrons,PJC
2015,2015-08-05,217,13,shady_point,4,11:00:00,11:15:00,heliomeris_multiflora,bombus_mixtus,10,apidae,bee,worker,bombus_mixtus,PJC
2015,2015-08-04,216,13,twin_meadows,1,11:20:00,11:35:00,heliomeris_multiflora,bombus_sylvicola,4,apidae,bee,male,bombus_sylvicola,PJC
2015,2015-08-04,216,13,shady_point,2,11:00:00,11:15:00,heliomeris_multiflora,bombus_sylvicola,8,apidae,bee,worker,bombus_sylvicola,PJC
2015,2015-08-04,216,13,shady_point,3,11:40:00,11:55:00,heliomeris_multiflora,bombus_sylvicola,18,apidae,bee,worker,bombus_sylvicola,RMB
2015,2015-08-04,216,13,shady_point,3,12:25:00,12:40:00,heliomeris_multiflora,bombus_sylvicola,15,apidae,bee,worker,bombus_sylvicola,PJC
2015,2015-08-05,217,13,twin_meadows,2,12:05:00,12:20:00,heliomeris_multiflora,bombus_sylvicola,8,apidae,bee,worker,bombus_sylvicola,PJC
2015,2015-08-05,217,13,twin_meadows,4,10:40:00,10:55:00,heliomeris_multiflora,bombus_sylvicola,4,apidae,bee,worker,bombus_sylvicola,PJC
2015,2015-08-04,216,13,shady_point,3,12:25:00,12:40:00,heliomeris_multiflora,eristalis_latifrons,2,syrphidae,fly,NA,syrphidae_spp,PJC
2015,2015-08-05,217,13,twin_meadows,2,10:40:00,10:55:00,heliomeris_multiflora,glaucopsyche_lygdamus,1,lycaenidae,butterfly,NA,lycaenidae_spp,RMB
2015,2015-08-04,216,13,twin_meadows,3,12:00:00,12:15:00,heliomeris_multiflora,muscidae_spp_01,2,muscidae,fly,NA,muscidae_spp,PJC
2015,2015-08-04,216,13,twin_meadows,4,12:45:00,13:00:00,heliomeris_multiflora,muscidae_spp_01,2,muscidae,fly,NA,muscidae_spp,PJC
2015,2015-08-05,217,13,shady_point,2,10:20:00,10:35:00,heliomeris_multiflora,muscidae_spp_01,1,muscidae,fly,NA,muscidae_spp,RMB
2015,2015-08-05,217,13,twin_meadows,4,10:40:00,10:55:00,heliomeris_multiflora,muscidae_spp_01,1,muscidae,fly,NA,muscidae_spp,PJC
2015,2015-08-05,217,13,shady_point,3,09:35:00,09:50:00,heliomeris_multiflora,muscidae_spp_01,4,muscidae,fly,NA,muscidae_spp,PJC
2015,2015-08-04,216,13,twin_meadows,2,10:40:00,10:55:00,heliomeris_multiflora,speyeria_mormonia,1,nymphalidae,butterfly,NA,nymphalidae_spp,PJC
2015,2015-08-04,216,13,shady_point,1,11:00:00,11:15:00,heliomeris_multiflora,thricops_septentrionalis,1,muscidae,fly,female,thricops_septentrionalis,RMB
2015,2015-08-04,216,13,twin_meadows,1,11:20:00,11:35:00,heliomeris_multiflora,thricops_septentrionalis,1,muscidae,fly,female,thricops_septentrionalis,PJC
2015,2015-08-04,216,13,shady_point,1,13:05:00,13:20:00,heliomeris_multiflora,thricops_septentrionalis,1,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-08-04,216,13,twin_meadows,1,11:20:00,11:35:00,heliomeris_multiflora,thricops_septentrionalis,1,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-08-04,216,13,twin_meadows,1,12:45:00,13:00:00,heliomeris_multiflora,thricops_septentrionalis,1,muscidae,fly,male,thricops_septentrionalis,RMB
2015,2015-08-04,216,13,shady_point,2,12:25:00,12:40:00,heliomeris_multiflora,thricops_septentrionalis,1,muscidae,fly,male,thricops_septentrionalis,RMB
2015,2015-08-04,216,13,shady_point,3,12:25:00,12:40:00,heliomeris_multiflora,thricops_septentrionalis,1,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-08-04,216,13,twin_meadows,3,11:20:00,11:35:00,heliomeris_multiflora,thricops_septentrionalis,1,muscidae,fly,male,thricops_septentrionalis,RMB
2015,2015-08-04,216,13,twin_meadows,4,12:45:00,13:00:00,heliomeris_multiflora,thricops_septentrionalis,1,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-08-04,216,13,shady_point,2,11:00:00,11:15:00,heliomeris_multiflora,thricops_septentrionalis,2,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-08-04,216,13,twin_meadows,2,10:40:00,10:55:00,heliomeris_multiflora,thricops_septentrionalis,2,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-08-04,216,13,twin_meadows,3,12:00:00,12:15:00,heliomeris_multiflora,thricops_septentrionalis,2,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-08-04,216,13,twin_meadows,4,10:40:00,10:55:00,heliomeris_multiflora,thricops_septentrionalis,2,muscidae,fly,male,thricops_septentrionalis,RMB
2015,2015-08-04,216,13,shady_point,3,12:25:00,12:40:00,heliomeris_multiflora,thricops_septentrionalis,3,muscidae,fly,female,thricops_septentrionalis,PJC
2015,2015-08-04,216,13,twin_meadows,2,10:40:00,10:55:00,heliomeris_multiflora,thricops_septentrionalis,4,muscidae,fly,female,thricops_septentrionalis,PJC
2015,2015-08-05,217,13,shady_point,1,10:20:00,10:35:00,heliomeris_multiflora,thricops_septentrionalis,1,muscidae,fly,female,thricops_septentrionalis,PJC
2015,2015-08-05,217,13,twin_meadows,1,11:25:00,11:40:00,heliomeris_multiflora,thricops_septentrionalis,1,muscidae,fly,female,thricops_septentrionalis,PJC
2015,2015-08-05,217,13,shady_point,1,10:20:00,10:35:00,heliomeris_multiflora,thricops_septentrionalis,1,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-08-05,217,13,twin_meadows,2,10:40:00,10:55:00,heliomeris_multiflora,thricops_septentrionalis,1,muscidae,fly,male,thricops_septentrionalis,RMB
2015,2015-08-05,217,13,twin_meadows,4,10:40:00,10:55:00,heliomeris_multiflora,thricops_septentrionalis,1,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-08-05,217,13,twin_meadows,3,10:00:00,10:15:00,heliomeris_multiflora,thricops_septentrionalis,2,muscidae,fly,female,thricops_septentrionalis,PJC
2015,2015-08-05,217,13,shady_point,3,09:35:00,09:50:00,heliomeris_multiflora,thricops_septentrionalis,2,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-08-05,217,13,shady_point,3,09:35:00,09:50:00,heliomeris_multiflora,thricops_septentrionalis,5,muscidae,fly,female,thricops_septentrionalis,PJC
2015,2015-08-11,223,14,twin_meadows,2,12:15:00,12:30:00,heliomeris_multiflora,bombus_appositus,2,apidae,bee,male,bombus_appositus,RMB
2015,2015-08-12,224,14,twin_meadows,2,12:15:00,12:30:00,heliomeris_multiflora,bombus_appositus,1,apidae,bee,male,bombus_appositus,RMB
2015,2015-08-12,224,14,twin_meadows,3,10:05:00,10:20:00,heliomeris_multiflora,bombus_appositus,4,apidae,bee,male,bombus_appositus,RMB
2015,2015-08-13,225,14,twin_meadows,1,14:50:00,15:05:00,heliomeris_multiflora,bombus_appositus,3,apidae,bee,male,bombus_appositus,RMB
2015,2015-08-13,225,14,shady_point,2,14:00:00,14:15:00,heliomeris_multiflora,bombus_appositus,2,apidae,bee,male,bombus_appositus,RMB
2015,2015-08-13,225,14,twin_meadows,4,13:25:00,13:40:00,heliomeris_multiflora,bombus_appositus,2,apidae,bee,male,bombus_appositus,RMB
2015,2015-08-13,225,14,twin_meadows,2,14:35:00,14:50:00,heliomeris_multiflora,bombus_appositus,5,apidae,bee,male,bombus_appositus,RMB
2015,2015-08-11,223,14,shady_point,2,11:30:00,11:45:00,heliomeris_multiflora,bombus_bifarius,5,apidae,bee,male,bombus_bifarius,RMB
2015,2015-08-11,223,14,shady_point,3,12:40:00,12:55:00,heliomeris_multiflora,bombus_bifarius,4,apidae,bee,male,bombus_bifarius,RMB
2015,2015-08-11,223,14,shady_point,3,12:40:00,12:55:00,heliomeris_multiflora,bombus_bifarius,9,apidae,bee,male,bombus_bifarius,RMB
2015,2015-08-11,223,14,shady_point,4,11:15:00,11:30:00,heliomeris_multiflora,bombus_bifarius,9,apidae,bee,male,bombus_bifarius,RMB
2015,2015-08-11,223,14,twin_meadows,2,12:15:00,12:30:00,heliomeris_multiflora,bombus_bifarius,8,apidae,bee,male,bombus_bifarius,RMB
2015,2015-08-11,223,14,shady_point,4,11:15:00,11:30:00,heliomeris_multiflora,bombus_bifarius,17,apidae,bee,worker,bombus_bifarius,RMB
